Date,equity
2024-09-18,17471.454717523586
2024-09-19,17933.926113733458
2024-09-20,17819.634179470246
2024-09-23,17866.828748105232
2024-09-24,18053.579424751293
2024-09-25,18079.180745304893
2024-09-26,18315.403732167313
2024-09-27,18124.519238497476
2024-09-30,18114.39748526731
2024-10-01,17797.914225019627
2024-10-02,17954.610218364844
2024-10-03,17987.47489843504
2024-10-04,18205.64277413322
2024-10-07,18112.423353481347
2024-10-08,18431.2478855365
2024-10-09,18595.00320688558
2024-10-10,18614.80851525639
2024-10-11,18677.244481766273
2024-10-14,18863.22897650973
2024-10-15,18316.625532012116
2024-10-16,18358.873728896135
2024-10-17,18377.683523810043
2024-10-18,18586.363603814985
2024-10-21,18678.15099180662
2024-10-22,18659.844303616635
2024-10-23,18395.853013932996
2024-10-24,18451.084204587194
2024-10-25,18546.51904912679
2024-10-28,18528.21190630024
2024-10-29,18710.013272837445
2024-10-30,18558.49221390152
2024-10-31,18101.376994495156
2024-11-01,18254.003894930975
2024-11-04,18262.51918579469
2024-11-05,18544.035245644056
2024-11-06,18888.153160809943
2024-11-07,19274.054417799634
2024-11-08,19230.518993636742
2024-11-11,19078.036801522878
2024-11-12,19046.179992018668
2024-11-13,18976.779213007034
2024-11-14,18901.831947580915
2024-11-15,18362.268602299824
2024-11-18,18420.81800226623
2024-11-19,18634.91363588726
2024-11-20,18650.19439121022
2024-11-21,18855.22630637426
2024-11-22,18756.461584310677
2024-11-25,18620.785359888916
2024-11-26,18635.064246897586
2024-11-27,18492.4851718129
2024-11-29,18705.584730918476
2024-12-02,18860.40757983774
2024-12-03,18882.014255675294
2024-12-04,19125.04811620675
2024-12-05,18949.01370033044
2024-12-06,19008.08743651804
2024-12-09,18935.656557218914
2024-12-10,18701.50000685837
2024-12-11,19015.223309390905
2024-12-12,18881.20432057548
2024-12-13,18944.759587339657
2024-12-16,19061.353034442862
2024-12-17,18933.064749121255
2024-12-18,18359.1404678165
2024-12-19,18311.686512545435
2024-12-20,18528.281954271686
2024-12-23,18832.322688610864
2024-12-24,19019.706211392127
2024-12-26,19034.476544147663
2024-12-27,18811.822698414115
2024-12-30,18613.108262605947
2024-12-31,18468.87168339509
